TDP_W,V_air_ms,k_tim_WmK,R_total_CW,T_junction_C
30.0,5.842105263157895,1.0,0.33040104987194946,34.912031496158484
30.0,5.842105263157895,1.5789473684210527,0.3148807676850006,34.44642303055002
30.0,5.842105263157895,2.1578947368421053,0.3076884417934877,34.23065325380463
30.0,5.842105263157895,2.736842105263158,0.3035390230099226,34.106170690297674
30.0,5.842105263157895,3.3157894736842106,0.3008386076110945,34.025158228332835
30.0,5.842105263157895,3.8947368421052633,0.298941018411918,33.96823055235754
30.0,5.842105263157895,4.473684210526316,0.297534569946646,33.92603709839938
30.0,5.842105263157895,5.052631578947368,0.29645043258799886,33.893512977639965
30.0,5.842105263157895,5.631578947368421,0.29558920197598937,33.86767605927968
30.0,5.842105263157895,6.210526315789474,0.2948885397831682,33.84665619349505
30.0,5.842105263157895,6.7894736842105265,0.2943073703674172,33.82922111102252
30.0,5.842105263157895,7.368421052631579,0.2938175275741414,33.814525827224244
30.0,5.842105263157895,7.947368421052632,0.2933990526050515,33.801971578151544
30.0,5.842105263157895,8.526315789473685,0.29303740757003555,33.79112222710107
30.0,5.842105263157895,9.105263157894736,0.2927217520770447,33.78165256231134
30.0,5.842105263157895,9.68421052631579,0.2924438380016941,33.773315140050826
30.0,5.842105263157895,10.263157894736842,0.29219727833484455,33.76591835004534
30.0,5.842105263157895,10.842105263157896,0.29197705028290133,33.75931150848704
30.0,5.842105263157895,11.421052631578949,0.291779149498897,33.75337448496691
30.0,5.842105263157895,12.0,0.2916003444045773,33.74801033213732
30.0,6.605263157894737,1.0,0.3268694051925951,34.80608215577785
30.0,6.605263157894737,1.5789473684210527,0.31134912300564627,34.34047369016939
30.0,6.605263157894737,2.1578947368421053,0.30415679711413335,34.124703913424
30.0,6.605263157894737,2.736842105263158,0.30000737833056823,34.00022134991705
30.0,6.605263157894737,3.3157894736842106,0.29730696293174014,33.9192088879522
30.0,6.605263157894737,3.8947368421052633,0.29540937373256365,33.86228121197691
30.0,6.605263157894737,4.473684210526316,0.29400292526729166,33.82008775801875
30.0,6.605263157894737,5.052631578947368,0.2929187879086445,33.78756363725934
30.0,6.605263157894737,5.631578947368421,0.2920575572966351,33.761726718899055
30.0,6.605263157894737,6.210526315789474,0.29135689510381385,33.74070685311442
30.0,6.605263157894737,6.7894736842105265,0.29077572568806287,33.72327177064189
30.0,6.605263157894737,7.368421052631579,0.2902858828947871,33.70857648684361
30.0,6.605263157894737,7.947368421052632,0.2898674079256972,33.69602223777092
30.0,6.605263157894737,8.526315789473685,0.2895057628906812,33.68517288672044
30.0,6.605263157894737,9.105263157894736,0.28919010739769035,33.67570322193071
30.0,6.605263157894737,9.68421052631579,0.28891219332233975,33.66736579967019
30.0,6.605263157894737,10.263157894736842,0.28866563365549025,33.65996900966471
30.0,6.605263157894737,10.842105263157896,0.288445405603547,33.65336216810641
30.0,6.605263157894737,11.421052631578949,0.28824750481954264,33.64742514458628
30.0,6.605263157894737,12.0,0.288068699725223,33.64206099175669
30.0,7.36842105263158,1.0,0.3238437196293156,34.715311588879466
30.0,7.36842105263158,1.5789473684210527,0.30832343744236673,34.249703123271004
30.0,7.36842105263158,2.1578947368421053,0.30113111155085387,34.033933346525615
